,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
854673,2297,Brain_Non-Myeloid_oligodendrocyte,549,32.0,35,10_60296002_60299097,5903,Psap,0.9142857142857143
854674,2298,Brain_Non-Myeloid_oligodendrocyte,549,300.0,423,10_60296002_60299097,5903,Psap,0.7092198581560284
854675,2299,Brain_Non-Myeloid_oligodendrocyte,549,98.0,100,10_60296002_60299097,5903,Psap,0.98
854676,2300,Brain_Non-Myeloid_oligodendrocyte,549,28.0,28,10_60296002_60299097,5903,Psap,1.0
854677,2301,Brain_Non-Myeloid_oligodendrocyte,549,198.0,199,10_60296002_60299097,5903,Psap,0.9949748743718593
854678,2302,Brain_Non-Myeloid_oligodendrocyte,549,1062.0,1215,10_60296002_60299097,5903,Psap,0.8740740740740741
854679,2303,Brain_Non-Myeloid_oligodendrocyte,549,14.0,22,10_60296002_60299097,5903,Psap,0.6363636363636364
854680,2304,Brain_Non-Myeloid_oligodendrocyte,549,143.0,178,10_60296002_60299097,5903,Psap,0.8033707865168539
854681,2305,Brain_Non-Myeloid_oligodendrocyte,549,2.0,72,10_60296002_60299097,5903,Psap,0.027777777777777776
854682,2307,Brain_Non-Myeloid_oligodendrocyte,549,4.0,4,10_60296002_60299097,5903,Psap,1.0
854683,2308,Brain_Non-Myeloid_oligodendrocyte,549,106.0,121,10_60296002_60299097,5903,Psap,0.8760330578512396
854684,2309,Brain_Non-Myeloid_oligodendrocyte,549,20.0,76,10_60296002_60299097,5903,Psap,0.2631578947368421
854685,2311,Brain_Non-Myeloid_oligodendrocyte,549,224.0,251,10_60296002_60299097,5903,Psap,0.8924302788844621
854686,2312,Brain_Non-Myeloid_oligodendrocyte,549,79.0,79,10_60296002_60299097,5903,Psap,1.0
854687,2313,Brain_Non-Myeloid_oligodendrocyte,549,36.0,49,10_60296002_60299097,5903,Psap,0.7346938775510204
854688,2314,Brain_Non-Myeloid_oligodendrocyte,549,273.0,320,10_60296002_60299097,5903,Psap,0.853125
854689,2315,Brain_Non-Myeloid_oligodendrocyte,549,3.0,4,10_60296002_60299097,5903,Psap,0.75
854690,2316,Brain_Non-Myeloid_oligodendrocyte,549,90.0,93,10_60296002_60299097,5903,Psap,0.967741935483871
854691,2318,Brain_Non-Myeloid_oligodendrocyte,549,19.0,19,10_60296002_60299097,5903,Psap,1.0
854692,2319,Brain_Non-Myeloid_oligodendrocyte,549,150.0,159,10_60296002_60299097,5903,Psap,0.9433962264150944
854693,2320,Brain_Non-Myeloid_oligodendrocyte,549,290.0,301,10_60296002_60299097,5903,Psap,0.9634551495016611
854694,2321,Brain_Non-Myeloid_oligodendrocyte,549,4.0,4,10_60296002_60299097,5903,Psap,1.0
854695,2322,Brain_Non-Myeloid_oligodendrocyte,549,58.0,58,10_60296002_60299097,5903,Psap,1.0
854696,2323,Brain_Non-Myeloid_oligodendrocyte,549,83.0,109,10_60296002_60299097,5903,Psap,0.7614678899082569
854697,2324,Brain_Non-Myeloid_oligodendrocyte,549,59.0,60,10_60296002_60299097,5903,Psap,0.9833333333333333
854698,2325,Brain_Non-Myeloid_oligodendrocyte,549,205.0,262,10_60296002_60299097,5903,Psap,0.7824427480916031
854699,2326,Brain_Non-Myeloid_oligodendrocyte,549,64.0,65,10_60296002_60299097,5903,Psap,0.9846153846153847
854700,2327,Brain_Non-Myeloid_oligodendrocyte,549,159.0,181,10_60296002_60299097,5903,Psap,0.8784530386740331
854701,2328,Brain_Non-Myeloid_oligodendrocyte,549,321.0,322,10_60296002_60299097,5903,Psap,0.9968944099378882
854702,2329,Brain_Non-Myeloid_oligodendrocyte,549,238.0,247,10_60296002_60299097,5903,Psap,0.9635627530364372
854703,2330,Brain_Non-Myeloid_oligodendrocyte,549,5.0,8,10_60296002_60299097,5903,Psap,0.625
854704,2331,Brain_Non-Myeloid_oligodendrocyte,549,46.0,55,10_60296002_60299097,5903,Psap,0.8363636363636363
854705,2333,Brain_Non-Myeloid_oligodendrocyte,549,291.0,368,10_60296002_60299097,5903,Psap,0.7907608695652174
854706,2334,Brain_Non-Myeloid_oligodendrocyte,549,67.0,67,10_60296002_60299097,5903,Psap,1.0
854707,2335,Brain_Non-Myeloid_oligodendrocyte,549,106.0,166,10_60296002_60299097,5903,Psap,0.6385542168674698
854708,2336,Brain_Non-Myeloid_oligodendrocyte,549,22.0,47,10_60296002_60299097,5903,Psap,0.46808510638297873
854709,2337,Brain_Non-Myeloid_oligodendrocyte,549,7.0,10,10_60296002_60299097,5903,Psap,0.7
854710,2338,Brain_Non-Myeloid_oligodendrocyte,549,29.0,99,10_60296002_60299097,5903,Psap,0.29292929292929293
854711,2340,Brain_Non-Myeloid_oligodendrocyte,549,389.0,448,10_60296002_60299097,5903,Psap,0.8683035714285714
854712,2341,Brain_Non-Myeloid_oligodendrocyte,549,652.0,667,10_60296002_60299097,5903,Psap,0.9775112443778111
854713,2343,Brain_Non-Myeloid_oligodendrocyte,549,19.0,19,10_60296002_60299097,5903,Psap,1.0
854714,2344,Brain_Non-Myeloid_oligodendrocyte,549,180.0,215,10_60296002_60299097,5903,Psap,0.8372093023255814
854715,2345,Brain_Non-Myeloid_oligodendrocyte,549,213.0,316,10_60296002_60299097,5903,Psap,0.6740506329113924
854716,2346,Brain_Non-Myeloid_oligodendrocyte,549,197.0,233,10_60296002_60299097,5903,Psap,0.8454935622317596
854717,2348,Brain_Non-Myeloid_oligodendrocyte,549,117.0,117,10_60296002_60299097,5903,Psap,1.0
854718,2349,Brain_Non-Myeloid_oligodendrocyte,549,132.0,186,10_60296002_60299097,5903,Psap,0.7096774193548387
854719,2350,Brain_Non-Myeloid_oligodendrocyte,549,72.0,82,10_60296002_60299097,5903,Psap,0.8780487804878049
854720,2352,Brain_Non-Myeloid_oligodendrocyte,549,498.0,526,10_60296002_60299097,5903,Psap,0.9467680608365019
854721,2353,Brain_Non-Myeloid_oligodendrocyte,549,25.0,42,10_60296002_60299097,5903,Psap,0.5952380952380952
854722,2354,Brain_Non-Myeloid_oligodendrocyte,549,26.0,118,10_60296002_60299097,5903,Psap,0.22033898305084745
854723,2355,Brain_Non-Myeloid_oligodendrocyte,549,194.0,198,10_60296002_60299097,5903,Psap,0.9797979797979798
854724,2356,Brain_Non-Myeloid_oligodendrocyte,549,86.0,99,10_60296002_60299097,5903,Psap,0.8686868686868687
854725,2357,Brain_Non-Myeloid_oligodendrocyte,549,154.0,177,10_60296002_60299097,5903,Psap,0.8700564971751412
854726,2358,Brain_Non-Myeloid_oligodendrocyte,549,87.0,96,10_60296002_60299097,5903,Psap,0.90625
854727,2360,Brain_Non-Myeloid_oligodendrocyte,549,246.0,283,10_60296002_60299097,5903,Psap,0.8692579505300353
854728,2361,Brain_Non-Myeloid_oligodendrocyte,549,1.0,1,10_60296002_60299097,5903,Psap,1.0
854729,2363,Brain_Non-Myeloid_oligodendrocyte,549,98.0,127,10_60296002_60299097,5903,Psap,0.7716535433070866
854730,2364,Brain_Non-Myeloid_oligodendrocyte,549,77.0,98,10_60296002_60299097,5903,Psap,0.7857142857142857
854731,2365,Brain_Non-Myeloid_oligodendrocyte,549,71.0,79,10_60296002_60299097,5903,Psap,0.8987341772151899
854732,2366,Brain_Non-Myeloid_oligodendrocyte,549,78.0,79,10_60296002_60299097,5903,Psap,0.9873417721518988
854733,2367,Brain_Non-Myeloid_oligodendrocyte,549,16.0,39,10_60296002_60299097,5903,Psap,0.41025641025641024
854734,2368,Brain_Non-Myeloid_oligodendrocyte,549,213.0,247,10_60296002_60299097,5903,Psap,0.8623481781376519
854735,2369,Brain_Non-Myeloid_oligodendrocyte,549,140.0,146,10_60296002_60299097,5903,Psap,0.958904109589041
854736,2370,Brain_Non-Myeloid_oligodendrocyte,549,174.0,176,10_60296002_60299097,5903,Psap,0.9886363636363636
854737,2371,Brain_Non-Myeloid_oligodendrocyte,549,259.0,278,10_60296002_60299097,5903,Psap,0.9316546762589928
854738,2372,Brain_Non-Myeloid_oligodendrocyte,549,114.0,208,10_60296002_60299097,5903,Psap,0.5480769230769231
854739,2373,Brain_Non-Myeloid_oligodendrocyte,549,196.0,255,10_60296002_60299097,5903,Psap,0.7686274509803922
854740,2374,Brain_Non-Myeloid_oligodendrocyte,549,932.0,949,10_60296002_60299097,5903,Psap,0.982086406743941
854741,2375,Brain_Non-Myeloid_oligodendrocyte,549,45.0,45,10_60296002_60299097,5903,Psap,1.0
854742,2376,Brain_Non-Myeloid_oligodendrocyte,549,100.0,159,10_60296002_60299097,5903,Psap,0.6289308176100629
854743,2377,Brain_Non-Myeloid_oligodendrocyte,549,12.0,23,10_60296002_60299097,5903,Psap,0.5217391304347826
854744,2378,Brain_Non-Myeloid_oligodendrocyte,549,67.0,81,10_60296002_60299097,5903,Psap,0.8271604938271605
854745,2379,Brain_Non-Myeloid_oligodendrocyte,549,139.0,166,10_60296002_60299097,5903,Psap,0.8373493975903614
854746,2380,Brain_Non-Myeloid_oligodendrocyte,549,57.0,97,10_60296002_60299097,5903,Psap,0.5876288659793815
854747,2382,Brain_Non-Myeloid_oligodendrocyte,549,41.0,50,10_60296002_60299097,5903,Psap,0.82
854748,2383,Brain_Non-Myeloid_oligodendrocyte,549,168.0,342,10_60296002_60299097,5903,Psap,0.49122807017543857
854749,2384,Brain_Non-Myeloid_oligodendrocyte,549,15.0,30,10_60296002_60299097,5903,Psap,0.5
854750,2385,Brain_Non-Myeloid_oligodendrocyte,549,489.0,568,10_60296002_60299097,5903,Psap,0.8609154929577465
854751,2386,Brain_Non-Myeloid_oligodendrocyte,549,31.0,38,10_60296002_60299097,5903,Psap,0.8157894736842105
854752,2387,Brain_Non-Myeloid_oligodendrocyte,549,140.0,143,10_60296002_60299097,5903,Psap,0.9790209790209791
854753,2388,Brain_Non-Myeloid_oligodendrocyte,549,191.0,245,10_60296002_60299097,5903,Psap,0.7795918367346939
854754,2389,Brain_Non-Myeloid_oligodendrocyte,549,32.0,36,10_60296002_60299097,5903,Psap,0.8888888888888888
854755,2390,Brain_Non-Myeloid_oligodendrocyte,549,135.0,171,10_60296002_60299097,5903,Psap,0.7894736842105263
854756,2391,Brain_Non-Myeloid_oligodendrocyte,549,74.0,87,10_60296002_60299097,5903,Psap,0.8505747126436781
854757,2393,Brain_Non-Myeloid_oligodendrocyte,549,92.0,123,10_60296002_60299097,5903,Psap,0.7479674796747967
854758,2394,Brain_Non-Myeloid_oligodendrocyte,549,49.0,58,10_60296002_60299097,5903,Psap,0.8448275862068966
854759,2395,Brain_Non-Myeloid_oligodendrocyte,549,89.0,99,10_60296002_60299097,5903,Psap,0.898989898989899
854760,2396,Brain_Non-Myeloid_oligodendrocyte,549,87.0,110,10_60296002_60299097,5903,Psap,0.7909090909090909
854761,2397,Brain_Non-Myeloid_oligodendrocyte,549,241.0,255,10_60296002_60299097,5903,Psap,0.9450980392156862
854762,2398,Brain_Non-Myeloid_oligodendrocyte,549,14.0,47,10_60296002_60299097,5903,Psap,0.2978723404255319
854763,2399,Brain_Non-Myeloid_oligodendrocyte,549,3.0,74,10_60296002_60299097,5903,Psap,0.04054054054054054
854764,2400,Brain_Non-Myeloid_oligodendrocyte,549,210.0,215,10_60296002_60299097,5903,Psap,0.9767441860465116
854765,2401,Brain_Non-Myeloid_oligodendrocyte,549,180.0,201,10_60296002_60299097,5903,Psap,0.8955223880597015
854766,2402,Brain_Non-Myeloid_oligodendrocyte,549,144.0,165,10_60296002_60299097,5903,Psap,0.8727272727272727
854767,2404,Brain_Non-Myeloid_oligodendrocyte,549,25.0,99,10_60296002_60299097,5903,Psap,0.25252525252525254
854768,2405,Brain_Non-Myeloid_oligodendrocyte,549,83.0,89,10_60296002_60299097,5903,Psap,0.9325842696629213
854769,2406,Brain_Non-Myeloid_oligodendrocyte,549,160.0,372,10_60296002_60299097,5903,Psap,0.43010752688172044
854770,2407,Brain_Non-Myeloid_oligodendrocyte,549,12.0,12,10_60296002_60299097,5903,Psap,1.0
854771,2408,Brain_Non-Myeloid_oligodendrocyte,549,103.0,115,10_60296002_60299097,5903,Psap,0.8956521739130435
854772,2409,Brain_Non-Myeloid_oligodendrocyte,549,59.0,101,10_60296002_60299097,5903,Psap,0.5841584158415841
854773,2410,Brain_Non-Myeloid_oligodendrocyte,549,440.0,567,10_60296002_60299097,5903,Psap,0.7760141093474426
854774,2411,Brain_Non-Myeloid_oligodendrocyte,549,242.0,250,10_60296002_60299097,5903,Psap,0.968
854775,2412,Brain_Non-Myeloid_oligodendrocyte,549,380.0,383,10_60296002_60299097,5903,Psap,0.9921671018276762
854776,2413,Brain_Non-Myeloid_oligodendrocyte,549,47.0,47,10_60296002_60299097,5903,Psap,1.0
854777,2415,Brain_Non-Myeloid_oligodendrocyte,549,118.0,124,10_60296002_60299097,5903,Psap,0.9516129032258065
854778,2416,Brain_Non-Myeloid_oligodendrocyte,549,19.0,523,10_60296002_60299097,5903,Psap,0.036328871892925434
854779,2417,Brain_Non-Myeloid_oligodendrocyte,549,15.0,15,10_60296002_60299097,5903,Psap,1.0
854780,2418,Brain_Non-Myeloid_oligodendrocyte,549,148.0,278,10_60296002_60299097,5903,Psap,0.5323741007194245
854781,2419,Brain_Non-Myeloid_oligodendrocyte,549,30.0,35,10_60296002_60299097,5903,Psap,0.8571428571428571
854782,2420,Brain_Non-Myeloid_oligodendrocyte,549,86.0,103,10_60296002_60299097,5903,Psap,0.8349514563106796
854783,2421,Brain_Non-Myeloid_oligodendrocyte,549,1778.0,2636,10_60296002_60299097,5903,Psap,0.6745068285280729
854784,2422,Brain_Non-Myeloid_oligodendrocyte,549,2.0,2,10_60296002_60299097,5903,Psap,1.0
854785,2423,Brain_Non-Myeloid_oligodendrocyte,549,22.0,28,10_60296002_60299097,5903,Psap,0.7857142857142857
854786,2424,Brain_Non-Myeloid_oligodendrocyte,549,101.0,815,10_60296002_60299097,5903,Psap,0.12392638036809817
854787,2425,Brain_Non-Myeloid_oligodendrocyte,549,75.0,78,10_60296002_60299097,5903,Psap,0.9615384615384616
854788,2426,Brain_Non-Myeloid_oligodendrocyte,549,4388.0,4463,10_60296002_60299097,5903,Psap,0.9831951602061394
854789,2427,Brain_Non-Myeloid_oligodendrocyte,549,31.0,293,10_60296002_60299097,5903,Psap,0.10580204778156997
854790,2428,Brain_Non-Myeloid_oligodendrocyte,549,16.0,27,10_60296002_60299097,5903,Psap,0.5925925925925926
854791,2429,Brain_Non-Myeloid_oligodendrocyte,549,1.0,200,10_60296002_60299097,5903,Psap,0.005
854792,2431,Brain_Non-Myeloid_oligodendrocyte,549,240.0,246,10_60296002_60299097,5903,Psap,0.975609756097561
854793,2432,Brain_Non-Myeloid_oligodendrocyte,549,59.0,62,10_60296002_60299097,5903,Psap,0.9516129032258065
854794,2433,Brain_Non-Myeloid_oligodendrocyte,549,217.0,266,10_60296002_60299097,5903,Psap,0.8157894736842105
854795,2434,Brain_Non-Myeloid_oligodendrocyte,549,160.0,177,10_60296002_60299097,5903,Psap,0.903954802259887
854796,2435,Brain_Non-Myeloid_oligodendrocyte,549,1.0,2,10_60296002_60299097,5903,Psap,0.5
854797,2436,Brain_Non-Myeloid_oligodendrocyte,549,149.0,194,10_60296002_60299097,5903,Psap,0.7680412371134021
854798,2437,Brain_Non-Myeloid_oligodendrocyte,549,69.0,101,10_60296002_60299097,5903,Psap,0.6831683168316832
854799,2438,Brain_Non-Myeloid_oligodendrocyte,549,384.0,387,10_60296002_60299097,5903,Psap,0.9922480620155039
854800,2439,Brain_Non-Myeloid_oligodendrocyte,549,637.0,648,10_60296002_60299097,5903,Psap,0.9830246913580247
854801,2440,Brain_Non-Myeloid_oligodendrocyte,549,23.0,26,10_60296002_60299097,5903,Psap,0.8846153846153846
854802,2441,Brain_Non-Myeloid_oligodendrocyte,549,134.0,147,10_60296002_60299097,5903,Psap,0.9115646258503401
854803,2442,Brain_Non-Myeloid_oligodendrocyte,549,275.0,366,10_60296002_60299097,5903,Psap,0.7513661202185792
854804,2443,Brain_Non-Myeloid_oligodendrocyte,549,80.0,80,10_60296002_60299097,5903,Psap,1.0
854805,2444,Brain_Non-Myeloid_oligodendrocyte,549,112.0,168,10_60296002_60299097,5903,Psap,0.6666666666666666
854806,2445,Brain_Non-Myeloid_oligodendrocyte,549,198.0,226,10_60296002_60299097,5903,Psap,0.8761061946902655
854807,2446,Brain_Non-Myeloid_oligodendrocyte,549,366.0,398,10_60296002_60299097,5903,Psap,0.9195979899497487
854808,2447,Brain_Non-Myeloid_oligodendrocyte,549,31.0,57,10_60296002_60299097,5903,Psap,0.543859649122807
854809,2448,Brain_Non-Myeloid_oligodendrocyte,549,205.0,232,10_60296002_60299097,5903,Psap,0.8836206896551724
854810,2449,Brain_Non-Myeloid_oligodendrocyte,549,57.0,168,10_60296002_60299097,5903,Psap,0.3392857142857143
854811,2450,Brain_Non-Myeloid_oligodendrocyte,549,163.0,310,10_60296002_60299097,5903,Psap,0.5258064516129032
854812,2452,Brain_Non-Myeloid_oligodendrocyte,549,70.0,111,10_60296002_60299097,5903,Psap,0.6306306306306306
854813,2453,Brain_Non-Myeloid_oligodendrocyte,549,81.0,82,10_60296002_60299097,5903,Psap,0.9878048780487805
854814,2454,Brain_Non-Myeloid_oligodendrocyte,549,42.0,43,10_60296002_60299097,5903,Psap,0.9767441860465116
854815,2455,Brain_Non-Myeloid_oligodendrocyte,549,135.0,225,10_60296002_60299097,5903,Psap,0.6
854816,2456,Brain_Non-Myeloid_oligodendrocyte,549,212.0,216,10_60296002_60299097,5903,Psap,0.9814814814814815
854817,2458,Brain_Non-Myeloid_oligodendrocyte,549,24.0,24,10_60296002_60299097,5903,Psap,1.0
854818,2459,Brain_Non-Myeloid_oligodendrocyte,549,21.0,21,10_60296002_60299097,5903,Psap,1.0
854819,2460,Brain_Non-Myeloid_oligodendrocyte,549,42.0,72,10_60296002_60299097,5903,Psap,0.5833333333333334
854820,2461,Brain_Non-Myeloid_oligodendrocyte,549,45.0,48,10_60296002_60299097,5903,Psap,0.9375
854821,2462,Brain_Non-Myeloid_oligodendrocyte,549,505.0,617,10_60296002_60299097,5903,Psap,0.8184764991896273
854822,2464,Brain_Non-Myeloid_oligodendrocyte,549,585.0,694,10_60296002_60299097,5903,Psap,0.8429394812680115
854823,2465,Brain_Non-Myeloid_oligodendrocyte,549,358.0,460,10_60296002_60299097,5903,Psap,0.7782608695652173
854824,2466,Brain_Non-Myeloid_oligodendrocyte,549,268.0,383,10_60296002_60299097,5903,Psap,0.6997389033942559
854825,2468,Brain_Non-Myeloid_oligodendrocyte,549,100.0,167,10_60296002_60299097,5903,Psap,0.5988023952095808
854826,2469,Brain_Non-Myeloid_oligodendrocyte,549,66.0,109,10_60296002_60299097,5903,Psap,0.6055045871559633
854827,2470,Brain_Non-Myeloid_oligodendrocyte,549,85.0,102,10_60296002_60299097,5903,Psap,0.8333333333333334
854828,2471,Brain_Non-Myeloid_oligodendrocyte,549,47.0,51,10_60296002_60299097,5903,Psap,0.9215686274509803
854829,2472,Brain_Non-Myeloid_oligodendrocyte,549,140.0,179,10_60296002_60299097,5903,Psap,0.7821229050279329
854830,2473,Brain_Non-Myeloid_oligodendrocyte,549,135.0,204,10_60296002_60299097,5903,Psap,0.6617647058823529
854831,2474,Brain_Non-Myeloid_oligodendrocyte,549,45.0,45,10_60296002_60299097,5903,Psap,1.0
854832,2475,Brain_Non-Myeloid_oligodendrocyte,549,57.0,60,10_60296002_60299097,5903,Psap,0.95
854833,2476,Brain_Non-Myeloid_oligodendrocyte,549,122.0,124,10_60296002_60299097,5903,Psap,0.9838709677419355
854834,2477,Brain_Non-Myeloid_oligodendrocyte,549,9.0,9,10_60296002_60299097,5903,Psap,1.0
854835,2478,Brain_Non-Myeloid_oligodendrocyte,549,123.0,158,10_60296002_60299097,5903,Psap,0.7784810126582279
854836,2479,Brain_Non-Myeloid_oligodendrocyte,549,90.0,165,10_60296002_60299097,5903,Psap,0.5454545454545454
854837,2480,Brain_Non-Myeloid_oligodendrocyte,549,241.0,323,10_60296002_60299097,5903,Psap,0.7461300309597523
854838,2481,Brain_Non-Myeloid_oligodendrocyte,549,45.0,137,10_60296002_60299097,5903,Psap,0.3284671532846715
854839,2484,Brain_Non-Myeloid_oligodendrocyte,549,88.0,135,10_60296002_60299097,5903,Psap,0.6518518518518519
854840,2485,Brain_Non-Myeloid_oligodendrocyte,549,80.0,91,10_60296002_60299097,5903,Psap,0.8791208791208791
854841,2486,Brain_Non-Myeloid_oligodendrocyte,549,386.0,630,10_60296002_60299097,5903,Psap,0.6126984126984127
854842,2487,Brain_Non-Myeloid_oligodendrocyte,549,169.0,208,10_60296002_60299097,5903,Psap,0.8125
854843,2488,Brain_Non-Myeloid_oligodendrocyte,549,7.0,7,10_60296002_60299097,5903,Psap,1.0
854844,2489,Brain_Non-Myeloid_oligodendrocyte,549,200.0,235,10_60296002_60299097,5903,Psap,0.851063829787234
854845,2490,Brain_Non-Myeloid_oligodendrocyte,549,195.0,212,10_60296002_60299097,5903,Psap,0.9198113207547169
854846,2491,Brain_Non-Myeloid_oligodendrocyte,549,175.0,189,10_60296002_60299097,5903,Psap,0.9259259259259259
854847,2492,Brain_Non-Myeloid_oligodendrocyte,549,225.0,354,10_60296002_60299097,5903,Psap,0.635593220338983
854848,2493,Brain_Non-Myeloid_oligodendrocyte,549,185.0,208,10_60296002_60299097,5903,Psap,0.8894230769230769
854849,2494,Brain_Non-Myeloid_oligodendrocyte,549,41.0,46,10_60296002_60299097,5903,Psap,0.8913043478260869
854850,2495,Brain_Non-Myeloid_oligodendrocyte,549,6.0,6,10_60296002_60299097,5903,Psap,1.0
854851,2496,Brain_Non-Myeloid_oligodendrocyte,549,59.0,73,10_60296002_60299097,5903,Psap,0.8082191780821918
854852,2497,Brain_Non-Myeloid_oligodendrocyte,549,59.0,62,10_60296002_60299097,5903,Psap,0.9516129032258065
854853,2498,Brain_Non-Myeloid_oligodendrocyte,549,128.0,129,10_60296002_60299097,5903,Psap,0.9922480620155039
854854,2499,Brain_Non-Myeloid_oligodendrocyte,549,268.0,272,10_60296002_60299097,5903,Psap,0.9852941176470589
854855,2500,Brain_Non-Myeloid_oligodendrocyte,549,47.0,47,10_60296002_60299097,5903,Psap,1.0
854856,2501,Brain_Non-Myeloid_oligodendrocyte,549,7.0,21,10_60296002_60299097,5903,Psap,0.3333333333333333
854857,2502,Brain_Non-Myeloid_oligodendrocyte,549,129.0,133,10_60296002_60299097,5903,Psap,0.9699248120300752
854858,2504,Brain_Non-Myeloid_oligodendrocyte,549,325.0,331,10_60296002_60299097,5903,Psap,0.9818731117824774
854859,2505,Brain_Non-Myeloid_oligodendrocyte,549,10.0,10,10_60296002_60299097,5903,Psap,1.0
854860,2506,Brain_Non-Myeloid_oligodendrocyte,549,220.0,283,10_60296002_60299097,5903,Psap,0.7773851590106007
854861,2507,Brain_Non-Myeloid_oligodendrocyte,549,27.0,64,10_60296002_60299097,5903,Psap,0.421875
854862,2508,Brain_Non-Myeloid_oligodendrocyte,549,214.0,230,10_60296002_60299097,5903,Psap,0.9304347826086956
854863,2509,Brain_Non-Myeloid_oligodendrocyte,549,142.0,179,10_60296002_60299097,5903,Psap,0.7932960893854749
854864,2510,Brain_Non-Myeloid_oligodendrocyte,549,24.0,26,10_60296002_60299097,5903,Psap,0.9230769230769231
854865,2511,Brain_Non-Myeloid_oligodendrocyte,549,214.0,276,10_60296002_60299097,5903,Psap,0.7753623188405797
854866,2512,Brain_Non-Myeloid_oligodendrocyte,549,169.0,173,10_60296002_60299097,5903,Psap,0.976878612716763
854867,2513,Brain_Non-Myeloid_oligodendrocyte,549,293.0,333,10_60296002_60299097,5903,Psap,0.8798798798798799
854868,2514,Brain_Non-Myeloid_oligodendrocyte,549,4.0,7,10_60296002_60299097,5903,Psap,0.5714285714285714
